Date,SPY,HYG,EFA,EEM,TLT,GLD,SLV,DBC,VNQ,IEV,IEF,SHY
2011-05-23,132.06,92.1,59.08,46.09,95.78,147.83,34.27,28.88,60.08,41.63,95.81,84.25
2011-05-24,131.95,91.95,59.42,46.55,96.14,148.59,35.77,29.27,60.26,41.76,95.91,84.25
2011-05-25,132.39,91.95,59.8,46.65,95.69,148.58,36.92,29.8,60.54,42.15,95.92,84.288
2011-05-26,133.0,91.87,60.36,47.25,96.51,148.22,36.51,29.91,61.35,42.56,96.45,84.34
2011-05-27,133.51,92.15,60.8,47.75,96.47,149.7,37.03,30.08,61.7,42.9,96.44,84.37
2011-05-31,134.9,92.4,62.06,48.53,96.69,149.64,37.6,30.25,62.68,43.84,96.59,84.37
2011-06-01,131.87,91.3,60.59,47.66,97.64,149.91,35.75,29.87,60.88,42.62,97.14,84.36
2011-06-02,131.73,91.24,60.9,48.11,95.78,149.5,35.29,30.13,60.44,42.97,96.56,84.31
2011-06-03,130.42,90.88,60.93,47.87,96.33,150.22,35.34,30.245,60.68,43.29,96.94,84.34
2011-06-06,129.045,90.66,60.14,47.1,95.6,150.48,35.71,29.9,59.79,42.61,96.88,84.35
2011-06-07,128.96,90.59,60.69,47.47,96.04,150.42,36.12,30.18,60.42,43.01,97.06,84.41
2011-06-08,128.42,90.16,59.91,47.13,96.79,149.81,36.03,30.43,60.25,42.28,97.27,84.42
2011-06-09,129.4,90.22,60.53,47.5,96.4,150.56,36.67,30.6,59.6,42.83,96.88,84.33
2011-06-10,127.6,89.63,59.13,46.47,97.14,149.24,35.25,30.28,58.1,41.7,97.19,84.4
2011-06-13,127.7,89.29,59.22,46.39,96.65,147.77,33.87,30.08,58.34,41.81,96.98,84.37
2011-06-14,129.32,89.85,60.27,47.09,95.19,148.67,34.67,30.29,59.21,42.4,96.21,84.3
2011-06-15,127.02,89.47,58.29,46.08,96.92,149.12,34.88,29.48,58.26,40.87,97.25,84.42
2011-06-16,127.3,87.88,58.09,45.73,97.36,148.97,34.65,29.36,58.72,40.85,97.52,84.43
2011-06-17,127.05,88.85,58.66,45.79,96.9,149.94,34.95,29.23,59.28,41.36,97.45,84.45
2011-06-20,127.7,89.47,58.59,45.72,97.02,150.03,35.09,29.07,60.0,41.21,97.3,84.45
2011-06-21,129.45,90.07,59.86,46.56,96.59,150.76,35.51,29.09,60.47,41.25,97.17,84.46
2011-06-22,128.67,89.42,58.15,45.64,96.65,150.99,35.5,29.22,60.29,40.73,97.13,84.44
2011-06-23,128.301,89.9,57.65,45.58,97.39,148.339,34.37,28.6,59.07,40.23,97.64,84.49
2011-06-24,126.81,89.47,57.1,45.5,96.98,146.26,33.36,28.26,58.58,39.6,98.05,84.54
2011-06-27,127.94,89.45,57.57,46.03,95.65,145.73,32.63,28.25,58.83,40.04,97.67,84.46
2011-06-28,129.61,89.81,58.26,46.66,94.88,146.24,33.0,28.75,59.32,40.52,96.77,84.31
2011-06-29,130.72,90.7,59.28,47.09,94.25,147.18,34.01,29.27,59.94,41.31,96.19,84.31
2011-06-30,131.97,91.31,60.14,47.6,94.1,146.001,33.84,28.96,60.1,42.08,95.86,84.3
2011-07-01,133.92,91.21,60.8,48.16,93.63,144.93,33.0,29.0,61.13,42.45,95.39,84.21
2011-07-05,133.81,91.33,60.44,48.14,93.84,147.63,34.63,29.39,61.6,42.12,95.99,84.31
2011-07-06,133.97,91.37,60.06,47.82,94.32,148.91,35.1,29.38,62.06,41.68,96.16,84.34
2011-07-07,135.36,91.73,60.58,48.48,94.04,149.15,35.5,30.0,62.84,42.01,95.79,84.26
2011-07-08,134.4,91.48,59.83,47.93,95.37,150.25,35.751,29.97,62.76,41.39,96.81,84.38
2011-07-11,131.97,90.58,58.02,46.59,96.8,151.59,34.9,29.74,61.67,39.84,97.55,84.44
2011-07-12,131.4,90.33,57.63,46.12,97.13,152.77,35.2,30.0,61.88,39.52,97.69,84.43
2011-07-13,131.84,91.03,58.49,46.87,97.4,154.14,37.23,30.41,61.27,40.14,97.85,84.45
2011-07-14,130.93,90.98,57.98,46.368,96.01,154.54,37.41,30.24,60.7,39.85,97.29,84.42
2011-07-15,131.69,90.95,58.18,46.66,96.17,155.2,38.24,30.51,61.37,39.91,97.69,84.44
2011-07-18,130.61,90.79,57.32,46.12,95.24,156.57,39.47,30.34,60.94,39.21,97.63,84.44
2011-07-19,132.73,91.2,58.18,46.79,97.22,154.66,38.01,30.55,61.92,39.73,98.0,84.44
2011-07-20,132.65,91.28,58.87,46.93,96.07,156.02,39.12,30.65,62.37,40.27,97.52,84.41
2011-07-21,134.49,91.72,60.12,47.68,95.33,154.83,38.31,30.5,62.87,41.37,96.98,84.37
2011-07-22,134.58,91.84,60.18,47.65,96.05,156.12,39.07,30.75,63.18,41.39,97.35,84.38
2011-07-25,133.83,91.35,59.8,47.55,95.0,157.34,39.31,30.6,62.59,41.15,97.04,84.34
2011-07-26,133.33,91.54,60.16,47.71,95.65,157.77,39.89,30.84,62.73,41.43,97.45,84.39
2011-07-27,130.6,90.82,58.7,46.87,95.66,157.19,39.17,30.63,60.97,40.34,97.29,84.34
2011-07-28,130.22,90.96,58.56,46.91,96.02,157.32,38.76,30.53,61.03,40.17,97.48,84.39
2011-07-29,129.33,91.05,58.71,47.11,97.92,158.29,38.85,30.28,61.04,40.09,98.66,84.48
2011-08-01,128.78,90.7,57.97,47.07,98.58,157.72,38.29,30.28,60.12,39.43,98.78,84.39
2011-08-02,125.49,89.58,56.44,45.62,101.54,161.52,39.82,30.28,58.2,38.23,99.69,84.5
2011-08-03,126.17,89.53,56.77,45.461,101.74,161.49,40.55,29.83,57.72,38.5,99.77,84.49
2011-08-04,120.26,86.95,52.81,42.86,105.36,160.64,37.61,28.7,54.9,35.7,101.09,84.57
2011-08-05,120.08,86.86,53.745,42.58,102.32,161.75,37.32,28.82,53.53,36.56,99.92,84.55
2011-08-08,112.26,83.16,49.73,39.03,105.55,167.119,37.97,27.75,48.88,33.56,101.51,84.58
2011-08-09,117.48,85.7,53.08,41.32,105.87,168.61,36.32,28.02,53.33,35.89,102.1,84.67
2011-08-10,112.29,84.25,49.91,39.13,109.02,174.58,38.444,28.14,52.1,33.39,103.45,84.73
2011-08-11,117.33,85.78,52.3,41.292,103.52,170.75,37.8,28.75,54.8,35.02,101.93,84.71
2011-08-12,118.12,85.38,52.9,41.27,105.57,169.97,38.12,28.71,54.79,35.9,102.64,84.72
2011-08-15,120.62,86.77,54.13,42.23,104.5,171.8,38.67,29.06,56.79,36.76,102.26,84.69
2011-08-16,119.59,86.22,53.34,41.87,106.23,173.92,39.03,29.06,56.62,36.12,102.73,84.69
2011-08-17,119.67,87.17,53.65,42.17,108.09,174.42,39.33,29.31,56.78,36.36,103.45,84.71
2011-08-18,114.51,86.11,51.04,40.18,110.31,177.72,39.66,28.59,54.25,34.4,103.99,84.7
2011-08-19,112.64,85.36,50.17,39.68,111.2,179.95,41.68,29.1,53.21,33.71,104.1,84.7
2011-08-22,112.73,85.46,50.49,39.64,110.92,184.59,42.63,29.15,53.27,34.1,103.91,84.69
2011-08-23,116.44,86.1,52.13,41.03,109.39,177.67,40.63,29.45,54.58,35.26,103.49,84.65
2011-08-24,118.08,85.71,52.15,40.63,106.28,171.646,38.83,29.15,55.3,35.41,102.38,84.65
2011-08-25,116.28,85.02,50.89,39.84,107.43,172.36,40.0,29.28,54.27,34.43,103.01,84.7
2011-08-26,117.97,85.88,51.69,40.52,108.49,177.47,40.41,29.605,54.93,34.83,103.34,84.71
2011-08-29,121.36,86.75,52.92,41.83,106.99,173.89,39.72,29.705,56.81,35.76,102.66,84.69
2011-08-30,121.68,86.91,52.61,41.89,108.71,179.1,40.4,30.11,56.97,35.48,103.37,84.71
2011-08-31,122.22,88.03,53.57,42.75,107.03,177.72,40.45,30.16,57.61,36.17,103.0,84.71
2011-09-01,120.94,87.41,52.91,42.52,108.97,177.87,40.52,29.95,56.78,35.8,103.59,84.68
2011-09-02,117.85,87.0,51.73,41.56,112.51,183.238,42.18,29.79,55.44,34.83,104.54,84.64
2011-09-06,116.99,85.97,50.029,41.13,113.68,182.9,41.05,29.69,55.2,33.36,104.68,84.65
2011-09-07,120.29,86.39,51.52,42.35,111.51,177.08,40.53,29.96,57.28,34.38,104.12,84.63
2011-09-08,119.04,86.66,50.5,41.41,112.51,181.81,41.22,29.76,56.84,33.67,104.63,84.66
2011-09-09,115.92,85.88,48.75,40.01,113.71,180.7,40.52,29.29,55.06,32.39,105.14,84.69
2011-09-12,116.67,85.14,48.54,39.93,113.83,176.67,39.14,29.22,55.24,32.06,104.82,84.63
2011-09-13,117.74,85.79,49.06,39.99,112.21,178.54,39.87,29.13,55.37,32.33,104.51,84.64
2011-09-14,119.37,86.36,49.8,39.88,113.16,177.21,39.6,28.99,55.73,33.1,104.57,84.64
2011-09-15,121.43,86.94,50.88,40.46,111.43,174.4,38.79,29.11,56.65,33.96,103.79,84.65
2011-09-16,121.521,86.89,50.9,40.53,112.24,176.03,39.39,28.98,57.2,33.86,103.99,84.67
2011-09-19,120.31,86.76,49.5,39.33,114.38,173.31,38.65,28.49,55.95,32.78,104.84,84.71
2011-09-20,120.17,86.9,49.7,39.04,114.86,175.78,38.83,28.44,55.92,33.0,104.98,84.67
2011-09-21,116.63,86.15,48.22,37.59,118.66,173.59,38.56,28.02,52.97,32.01,105.43,84.58
2011-09-22,112.86,84.98,46.66,34.95,123.12,169.05,34.92,27.03,51.68,30.76,106.41,84.59
2011-09-23,113.54,85.21,47.19,35.88,120.83,159.8,29.98,26.55,51.56,31.12,105.53,84.6
2011-09-26,116.24,85.53,48.16,36.42,118.89,157.58,29.768,26.64,52.28,32.01,105.09,84.57
2011-09-27,117.54,85.63,49.35,37.58,117.07,160.63,31.17,27.09,52.8,32.96,104.39,84.54
2011-09-28,115.145,84.67,48.51,36.45,117.03,156.22,28.87,26.36,51.46,32.36,104.41,84.51
2011-09-29,116.05,84.51,49.46,36.95,117.84,157.7,29.96,26.67,52.26,33.08,104.41,84.53
2011-09-30,113.15,82.83,47.78,35.095,120.8,158.06,28.91,25.75,50.87,31.87,105.07,84.57
2011-10-03,109.93,81.3,46.52,34.36,123.81,160.96,29.49,25.62,48.47,30.87,105.83,84.54
2011-10-04,112.34,81.05,47.3,34.89,122.24,157.644,29.09,25.57,50.38,31.56,105.29,84.49
2011-10-05,114.42,82.04,48.03,35.7,121.36,159.46,29.66,25.93,49.95,32.15,104.85,84.49
2011-10-06,116.49,83.31,49.32,36.88,119.12,160.49,31.2,26.47,51.32,33.24,104.12,84.47
2011-10-07,115.71,83.38,48.98,36.44,118.24,159.18,30.23,26.35,49.89,32.96,103.58,84.44
2011-10-10,119.58,85.17,50.85,38.07,116.57,163.266,31.258,26.94,52.38,34.43,102.49,84.37
2011-10-11,119.7,84.23,50.76,38.09,116.18,162.1,31.38,27.14,51.34,34.44,102.83,84.41
2011-10-12,120.75,86.19,51.5,39.16,114.49,163.26,31.77,27.19,52.18,35.21,102.48,84.41
2011-10-13,120.51,85.83,51.52,38.81,115.63,162.3,30.94,27.25,51.84,35.14,102.89,84.43
2011-10-14,122.57,86.43,52.12,39.59,113.95,163.4,31.34,27.87,53.04,35.61,102.38,84.47
2011-10-17,120.23,85.93,50.92,38.25,115.92,162.62,31.04,27.47,51.89,34.57,103.05,84.48
2011-10-18,122.58,86.39,51.65,39.27,115.2,161.84,31.33,27.62,53.72,35.13,102.94,84.48
2011-10-19,121.13,86.11,50.72,38.52,115.16,159.87,30.23,27.08,53.1,34.53,103.1,84.51
2011-10-20,121.66,86.87,50.85,37.78,114.34,157.77,29.73,27.04,53.4,34.5,102.89,84.52
2011-10-21,123.97,87.92,52.08,38.855,113.13,159.52,30.48,27.18,55.16,35.59,102.7,84.49
2011-10-24,125.49,90.3,52.86,40.38,113.32,161.02,30.87,27.61,56.53,36.04,102.65,84.49
2011-10-25,123.049,88.7,51.95,39.58,116.2,165.59,32.43,27.7,55.61,35.41,103.53,84.54
2011-10-26,124.3,89.08,52.66,40.31,114.17,167.4,32.5,27.54,56.02,36.05,102.77,84.49
2011-10-27,128.63,90.39,55.57,42.76,110.3,169.55,34.1,28.27,58.68,38.18,101.53,84.43
2011-10-28,128.6,90.12,55.25,42.4,111.46,169.62,34.27,28.15,58.8,37.7,102.14,84.47
2011-10-31,125.5,89.28,52.38,40.815,115.88,167.34,33.44,27.72,58.14,35.82,103.51,84.55
2011-11-01,122.002,87.17,50.74,39.82,119.45,167.38,32.33,27.39,56.27,34.3,104.54,84.51
2011-11-02,123.99,88.0,51.17,41.04,117.96,169.06,33.25,27.56,57.35,34.76,104.29,84.53
2011-11-03,126.25,88.87,52.46,41.46,116.34,171.72,33.618,27.897,58.14,35.88,103.8,84.54
2011-11-04,125.481,88.78,51.8,41.19,116.48,170.85,33.2,27.99,57.67,35.28,104.11,84.54
2011-11-07,126.26,88.48,52.02,41.54,117.22,174.98,34.08,28.4,57.68,35.32,104.23,84.52
2011-11-08,127.88,88.68,52.65,42.03,115.72,173.53,34.0,28.54,58.43,35.96,103.76,84.51
2011-11-09,123.161,86.8,49.95,39.57,118.12,172.07,33.1,27.91,55.76,33.69,104.68,84.53
2011-11-10,124.32,86.89,50.54,39.83,116.36,171.14,33.14,27.88,55.75,34.28,104.17,84.54
2011-11-11,126.66,88.04,51.8,40.785,115.65,173.96,33.74,28.15,57.25,35.33,103.69,84.5
2011-11-14,125.46,87.45,50.88,40.23,117.51,173.2,33.33,27.85,56.19,34.59,104.34,84.54
2011-11-15,126.083,87.22,50.739,40.48,117.35,173.36,33.66,28.05,56.61,34.39,104.2,84.53
2011-11-16,124.08,86.373,49.77,39.39,118.42,171.51,32.82,27.98,56.07,33.77,104.58,84.51
2011-11-17,122.105,85.95,49.23,38.388,119.37,167.1,30.64,27.33,55.04,33.41,104.79,84.52
2011-11-18,121.979,85.89,49.4,38.54,119.34,167.62,31.4,27.29,55.39,33.52,104.4,84.49
2011-11-21,119.661,84.92,48.15,37.3,120.05,163.5,30.76,27.09,53.99,32.66,104.694,84.5
2011-11-22,119.19,84.27,48.01,37.43,121.39,165.31,31.89,27.27,53.74,32.34,105.01,84.51
2011-11-23,116.56,82.75,46.69,36.22,122.58,164.83,30.93,26.86,52.12,31.36,105.37,84.52
2011-11-25,116.34,82.75,46.45,36.1,120.8,163.4,30.2,26.64,52.35,31.2,104.7,84.52
2011-11-28,119.71,84.6,48.43,37.83,120.74,166.63,31.27,26.97,53.52,32.77,104.71,84.53
2011-11-29,120.05,85.15,48.75,37.659,119.75,166.88,31.03,27.32,53.44,32.98,104.51,84.54
2011-11-30,124.99,86.6,51.24,40.01,117.88,170.13,32.0,27.64,55.93,34.72,103.9,84.54
2011-12-01,124.97,86.43,50.8,39.8875,117.0,169.63,31.858,27.535,55.47,34.52,103.67,84.5
2011-12-02,124.86,86.92,50.79,39.77,118.64,169.82,31.65,27.78,55.42,34.47,104.13,84.48
2011-12-05,126.22,87.41,51.37,40.42,118.4,167.32,31.05,27.63,55.89,34.83,104.07,84.49
2011-12-06,126.26,87.8,51.13,39.87,117.27,168.18,31.93,27.78,55.8,34.81,103.8,84.49
2011-12-07,126.73,87.52,51.49,40.03,117.69,169.4,31.61,27.54,56.41,35.04,104.27,84.52
2011-12-08,123.95,86.95,49.8,38.59,119.16,165.976,30.698,27.19,55.13,33.84,104.8,84.53
2011-12-09,126.05,87.7,51.04,39.37,116.71,166.4,31.33,27.29,56.34,34.71,104.08,84.53
2011-12-12,124.21,87.23,49.55,37.89,118.01,161.99,30.49,26.94,55.34,33.52,104.44,84.53
2011-12-13,123.05,86.9,48.88,37.54,119.11,158.45,29.82,27.05,54.69,32.96,104.92,84.53
2011-12-14,121.74,86.75,48.3,37.0,121.36,152.89,28.07,26.09,55.01,32.6,105.36,84.51
2011-12-15,122.185,87.06,48.54,37.245,120.91,152.33,28.22,25.96,55.93,32.74,105.27,84.5
2011-12-16,121.59,87.47,48.335,37.52,122.32,155.23,28.85,26.17,56.55,32.49,105.78,84.54
2011-12-19,120.29,87.36,47.89,36.55,123.87,154.87,27.96,26.05,56.06,32.03,106.14,84.53
2011-12-20,123.93,88.45,48.985,37.725,120.78,156.98,28.77,26.65,57.76,33.26,105.18,84.51
2011-12-21,124.17,88.7,48.73,37.84,119.1,157.16,28.6,26.84,57.74,33.08,104.84,84.48
2011-12-22,125.27,89.04,49.17,38.335,119.6,156.04,28.36,26.87,58.57,33.48,104.97,84.47
2011-12-23,126.39,89.45,49.51,38.485,118.27,156.31,28.28,27.0,58.18,33.67,104.54,84.49
2011-12-27,126.49,89.27,49.285,38.12,118.45,154.91,27.87,27.12,58.44,33.58,104.41,84.42
2011-12-28,124.83,88.85,48.405,37.48,120.64,151.03,26.27,26.8,57.74,33.05,105.07,84.44
2011-12-29,126.12,89.38,49.29,37.91,120.86,150.34,27.068,26.88,58.25,33.58,105.2,84.45
2011-12-30,125.5,89.43,49.53,37.94,121.25,151.99,26.94,26.84,58.0,33.74,105.57,84.5
2012-01-03,127.495,89.72,50.885,39.1,119.43,155.92,28.83,27.64,58.49,34.8,104.9,84.45
2012-01-04,127.7,89.57,50.58,38.882,118.01,156.71,28.39,27.85,57.49,34.44,104.57,84.46
2012-01-05,128.04,89.18,49.83,38.71,117.8,157.78,28.51,27.47,58.03,33.8,104.59,84.47
2012-01-06,127.71,88.9,49.15,38.225,118.73,157.2,27.91,27.59,57.84,33.39,105.0,84.46
2012-01-09,128.02,89.02,49.34,38.615,118.52,156.5,28.13,27.62,57.64,33.56,105.02,84.48
2012-01-10,129.13,89.33,50.09,39.458,118.32,158.64,29.05,27.82,58.28,34.05,104.81,84.49
2012-01-11,129.2,89.24,49.93,39.49,119.86,159.67,29.14,27.74,58.69,33.84,105.42,84.52
2012-01-12,129.51,89.12,50.14,39.65,119.69,160.38,29.31,27.35,58.26,34.18,105.2,84.51
2012-01-13,128.84,89.02,49.6,39.29,120.88,159.26,28.82,27.29,58.39,33.55,105.67,84.53
2012-01-17,129.34,89.2,50.185,40.04,121.44,160.5,29.19,27.48,58.87,34.08,105.77,84.54
2012-01-18,130.77,89.45,51.03,41.05,119.97,161.6,29.65,27.49,59.28,34.71,105.44,84.53
2012-01-19,131.46,89.58,51.66,41.41,118.32,161.22,29.74,27.61,59.51,35.28,104.81,84.53
2012-01-20,131.54,89.58,51.93,41.38,116.98,162.07,31.22,27.41,59.88,35.37,104.45,84.51
2012-01-23,131.61,89.89,52.13,41.78,116.24,163.16,31.39,27.73,60.17,35.64,104.22,84.52
2012-01-24,131.46,90.12,51.84,41.835,116.45,162.01,31.08,27.78,60.63,35.54,104.34,84.52
2012-01-25,132.56,90.91,52.38,42.31,116.17,166.42,32.37,28.01,61.41,35.78,104.84,84.57
2012-01-26,131.88,91.13,52.4,42.14,117.71,167.27,32.43,28.09,61.84,35.87,105.4,84.58
2012-01-27,131.82,90.8,52.49,42.36,118.08,168.97,32.96,28.19,61.86,35.89,105.72,84.6
2012-01-30,131.37,90.51,51.87,41.75,119.47,168.03,32.53,27.9,61.4,35.34,106.08,84.57
2012-01-31,131.32,90.74,52.14,42.11,120.85,169.31,32.28,27.83,61.7,35.58,106.48,84.57
2012-02-01,132.47,90.4,52.96,43.045,119.18,169.56,32.77,27.92,62.31,36.32,105.92,84.51
2012-02-02,132.68,90.46,53.07,43.16,119.13,171.05,33.36,27.99,62.45,36.4,106.07,84.52
2012-02-03,134.54,90.72,53.905,43.88,116.57,167.64,32.69,28.32,63.32,37.09,105.23,84.52
2012-02-06,134.45,90.74,53.64,43.505,117.73,167.18,32.68,28.46,63.12,36.86,105.52,84.5
2012-02-07,134.79,90.92,53.97,43.6,116.27,169.7,33.26,28.44,62.96,37.11,104.84,84.48
